[5, 'preprocessed/PRINCETON/train/plant/m974.ply', 'plant', 1772, 1209, 'triangles', 1.0, 0.3374956078391377, 0.19250901697385425, 1.0728294398118223, 3, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[797, 'preprocessed/PRINCETON/train/miscellaneous/m1661.ply', 'miscellaneous', 5000, 2947, 'triangles', 1.0, 0.9429672802818443, 0.04114409947586818, 1.375092770908137, 718, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[798, 'preprocessed/PRINCETON/train/miscellaneous/m367.ply', 'miscellaneous', 5000, 2582, 'triangles', 1.0000000000000002, 0.5971052237842777, 0.573011363296013, 1.2980279930482348, 719, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[799, 'preprocessed/PRINCETON/train/miscellaneous/m283.ply', 'miscellaneous', 5000, 2432, 'triangles', 1.0, 0.8618694867629952, 0.8856222480648099, 1.5896999020193958, 720, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[800, 'preprocessed/PRINCETON/train/miscellaneous/m304.ply', 'miscellaneous', 5000, 2701, 'triangles', 0.9999999999999999, 0.8210216338825541, 0.3508186293408019, 1.340578320724208, 721, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[801, 'preprocessed/PRINCETON/train/miscellaneous/m1679.ply', 'miscellaneous', 5000, 2534, 'triangles', 1.0, 0.13641480139436782, 0.06351709482560917, 1.011258334637866, 722, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[803, 'preprocessed/PRINCETON/train/miscellaneous/m1779.ply', 'miscellaneous', 5000, 2596, 'triangles', 1.0000000000000002, 0.3286370988302202, 0.3425911749847276, 1.1069647943385375, 723, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[754, 'preprocessed/PRINCETON/train/animal/m73.ply', 'animal', 4999, 2507, 'triangles', 1.0, 0.5910994203965763, 0.3681808651359632, 1.2185875734822815, 678, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[806, 'preprocessed/PRINCETON/train/miscellaneous/m361.ply', 'miscellaneous', 3292, 1723, 'triangles', 1.0, 0.6452785592068025, 0.7776172330760355, 1.421644463341252, 725, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[807, 'preprocessed/PRINCETON/train/miscellaneous/m312.ply', 'miscellaneous', 4999, 2563, 'triangles', 0.9999999999999999, 0.733693133644389, 0.48448058361115665, 1.331550618734838, 726, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[808, 'preprocessed/PRINCETON/train/miscellaneous/m1785.ply', 'miscellaneous', 4631, 2561, 'triangles', 1.0, 0.0031327255455835257, 0.0005365256049572054, 1.0000050509017784, 727, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[809, 'preprocessed/PRINCETON/train/miscellaneous/m1649.ply', 'miscellaneous', 4995, 4307, 'triangles', 1.0, 0.9418235144308091, 0.5596820049179527, 1.483332558452008, 728, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[810, 'preprocessed/PRINCETON/train/miscellaneous/m287.ply', 'miscellaneous', 5000, 2515, 'triangles', 1.0, 0.5842835690193865, 0.5267527212190273, 1.2723426104385887, 729, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[811, 'preprocessed/PRINCETON/train/miscellaneous/m355.ply', 'miscellaneous', 5000, 2502, 'triangles', 0.9999999999999999, 0.7439872809549026, 0.576781026234298, 1.3733875732824143, 730, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[812, 'preprocessed/PRINCETON/train/miscellaneous/m576.ply', 'miscellaneous', 4544, 2835, 'triangles', 1.0, 0.43302204558592683, 0.17409018636450302, 1.1035467751535717, 731, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[813, 'preprocessed/PRINCETON/train/miscellaneous/m1665.ply', 'miscellaneous', 4984, 2894, 'triangles', 1.0, 0.9449448634101606, 0.07362433512678955, 1.3778030837562052, 732, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[814, 'preprocessed/PRINCETON/train/miscellaneous/m308.ply', 'miscellaneous', 4999, 2592, 'triangles', 1.0000000000000002, 0.8250336534307392, 0.545106030505907, 1.4063502813265194, 733, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[815, 'preprocessed/PRINCETON/train/miscellaneous/m369.ply', 'miscellaneous', 4999, 2543, 'triangles', 1.0, 0.7535472884400474, 0.6972040696158451, 1.433152828767485, 734, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[817, 'preprocessed/PRINCETON/train/miscellaneous/m1673.ply', 'miscellaneous', 1384, 791, 'triangles', 1.0, 0.42465744475910266, 0.05671665999134763, 1.0879111751011223, 735, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[818, 'preprocessed/PRINCETON/train/miscellaneous/m302.ply', 'miscellaneous', 5000, 2606, 'triangles', 1.0, 0.826373498377222, 0.6161626824308994, 1.4361579335298225, 736, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[819, 'preprocessed/PRINCETON/train/miscellaneous/m285.ply', 'miscellaneous', 5000, 2468, 'triangles', 1.0, 0.8094364404077148, 0.8189872078957727, 1.5250991435827461, 737, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[820, 'preprocessed/PRINCETON/train/miscellaneous/m296.ply', 'miscellaneous', 5000, 2635, 'triangles', 1.0000000000000002, 0.5238303442621564, 0.5308596687887619, 1.2474815499703087, 738, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[821, 'preprocessed/PRINCETON/train/miscellaneous/m1678.ply', 'miscellaneous', 4881, 2532, 'triangles', 0.9999999999999999, 0.22030556851736804, 0.022920672805808784, 1.024236252415248, 739, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[822, 'preprocessed/PRINCETON/train/miscellaneous/m318.ply', 'miscellaneous', 4999, 2602, 'triangles', 0.9999999999999999, 0.7750264167295129, 0.5158609765051158, 1.3663010260222306, 740, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[823, 'preprocessed/PRINCETON/train/miscellaneous/m1647.ply', 'miscellaneous', 5000, 2709, 'triangles', 1.0, 0.8094504011827706, 0.3581387193829612, 1.3354674441169339, 741, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[824, 'preprocessed/PRINCETON/train/miscellaneous/m1756.ply', 'miscellaneous', 4962, 2501, 'triangles', 1.0, 0.4817041776253573, 0.4870141361615203, 1.212114550511986, 742, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[825, 'preprocessed/PRINCETON/train/miscellaneous/m1623.ply', 'miscellaneous', 5000, 2607, 'triangles', 1.0, 0.7509713605104485, 0.864899343566321, 1.520529137770259, 743, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[826, 'preprocessed/PRINCETON/train/miscellaneous/m1621.ply', 'miscellaneous', 5000, 2538, 'triangles', 0.9315544478555651, 0.9999999999999999, 0.14017900441131664, 1.3738427284799504, 744, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[827, 'preprocessed/PRINCETON/train/miscellaneous/m373.ply', 'miscellaneous', 4999, 2511, 'triangles', 0.9999999999999999, 0.511699890201349, 0.35621231737272296, 1.1784413403645164, 745, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[828, 'preprocessed/PRINCETON/train/miscellaneous/m1653.ply', 'miscellaneous', 4988, 4049, 'triangles', 1.0, 0.5244961384962082, 0.09365239408843387, 1.1330785366495693, 746, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[829, 'preprocessed/PRINCETON/train/miscellaneous/m1680.ply', 'miscellaneous', 5000, 2506, 'triangles', 1.0, 0.3790268462037246, 0.027963276999877707, 1.069786565163217, 747, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[831, 'preprocessed/PRINCETON/train/miscellaneous/m322.ply', 'miscellaneous', 5000, 2685, 'triangles', 1.0, 0.6846359142757453, 0.41470695215879216, 1.280901319885736, 748, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[832, 'preprocessed/PRINCETON/train/miscellaneous/m298.ply', 'miscellaneous', 4999, 2636, 'triangles', 1.0, 0.6647878103532844, 0.43979292242416135, 1.2788122017750294, 749, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[833, 'preprocessed/PRINCETON/train/miscellaneous/m1786.ply', 'miscellaneous', 5000, 2712, 'triangles', 1.0, 0.10571710909939076, 0.0522218290833108, 1.0069276173534714, 750, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[834, 'preprocessed/PRINCETON/train/miscellaneous/m374.ply', 'miscellaneous', 5000, 2505, 'triangles', 1.0000000000000002, 0.5542395486707606, 0.2919276744160745, 1.1800013747452782, 751, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[835, 'preprocessed/PRINCETON/train/miscellaneous/m1754.ply', 'miscellaneous', 5000, 2516, 'triangles', 1.0, 0.8188140332172968, 0.619194799211025, 1.4331289615256397, 752, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[836, 'preprocessed/PRINCETON/train/miscellaneous/m1659.ply', 'miscellaneous', 5000, 2872, 'triangles', 1.0, 0.9995139897665728, 0.27162605483424873, 1.4397252965076048, 753, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[837, 'preprocessed/PRINCETON/train/miscellaneous/m314.ply', 'miscellaneous', 5000, 2596, 'triangles', 1.0000000000000002, 0.9045137977412416, 0.5467403653493702, 1.4550155454175213, 754, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[838, 'preprocessed/PRINCETON/train/miscellaneous/m1624.ply', 'miscellaneous', 5000, 2480, 'triangles', 0.8489576745047189, 1.0, 0.432764315660518, 1.381308830786793, 755, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[839, 'preprocessed/PRINCETON/train/miscellaneous/m363.ply', 'miscellaneous', 5000, 2601, 'triangles', 0.9999999999999998, 0.779455562718043, 0.6562218515751242, 1.4276477481286427, 756, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[840, 'preprocessed/PRINCETON/train/miscellaneous/m365.ply', 'miscellaneous', 5000, 2502, 'triangles', 1.0, 0.768014308272164, 0.6820081132968441, 1.4335205071129926, 757, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[841, 'preprocessed/PRINCETON/train/miscellaneous/m1782.ply', 'miscellaneous', 4999, 2563, 'triangles', 1.0000000000000002, 0.36471996393498374, 0.2381490728416898, 1.0907500323117543, 758, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[842, 'preprocessed/PRINCETON/train/miscellaneous/m574.ply', 'miscellaneous', 3512, 2027, 'triangles', 1.0, 0.9788015439036052, 0.45434557953738175, 1.4712179879247127, 759, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[843, 'preprocessed/PRINCETON/train/miscellaneous/m117.ply', 'miscellaneous', 4999, 2640, 'triangles', 1.0, 0.20341910414694078, 0.20938798207633694, 1.0417402070429769, 760, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[845, 'preprocessed/PRINCETON/train/miscellaneous/m1671.ply', 'miscellaneous', 2116, 1224, 'triangles', 0.9999999999999999, 0.3314208714290101, 0.06212072114038908, 1.05531927776089, 761, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[846, 'preprocessed/PRINCETON/train/miscellaneous/m300.ply', 'miscellaneous', 4999, 2599, 'triangles', 0.8149723967026553, 0.8377541044536889, 0.9999999999999998, 1.5381846270575819, 762, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[847, 'preprocessed/PRINCETON/train/miscellaneous/m1675.ply', 'miscellaneous', 5000, 2637, 'triangles', 1.0, 0.3094753356161936, 0.03224638994175524, 1.0472892690269635, 763, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[848, 'preprocessed/PRINCETON/train/miscellaneous/m1755.ply', 'miscellaneous', 4999, 2523, 'triangles', 0.8140238511825091, 1.0, 0.5414023617500117, 1.398481800955055, 764, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[849, 'preprocessed/PRINCETON/train/miscellaneous/m353.ply', 'miscellaneous', 5000, 2503, 'triangles', 0.9999999999999998, 0.9367369588741206, 0.7304541043520162, 1.552752178773368, 765, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[850, 'preprocessed/PRINCETON/train/miscellaneous/m288.ply', 'miscellaneous', 5000, 2530, 'triangles', 1.0, 0.9690778167870326, 0.6619060533589799, 1.5418273050059732, 766, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[851, 'preprocessed/PRINCETON/train/miscellaneous/m1780.ply', 'miscellaneous', 4999, 3190, 'triangles', 1.0000000000000002, 0.39160922958188427, 0.23571170593323362, 1.0995079795106866, 767, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[852, 'preprocessed/PRINCETON/train/miscellaneous/m347.ply', 'miscellaneous', 2944, 1840, 'triangles', 0.9999999999999999, 0.7675541524978976, 0.5843343464042079, 1.389455290897983, 768, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[805, 'preprocessed/PRINCETON/train/miscellaneous/m316.ply', 'miscellaneous', 5000, 2669, 'triangles', 1.0, 0.9096667170259507, 0.6072580515860165, 1.4819770164482364, 724, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[855, 'preprocessed/PRINCETON/train/miscellaneous/m351.ply', 'miscellaneous', 5000, 2607, 'triangles', 0.8506368962686846, 1.0, 0.7409211060944971, 1.5074970032308235, 770, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[856, 'preprocessed/PRINCETON/train/miscellaneous/m345.ply', 'miscellaneous', 5000, 2785, 'triangles', 0.8927249441346456, 1.0, 0.866061648483915, 1.5959387848081399, 771, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[857, 'preprocessed/PRINCETON/train/miscellaneous/m375.ply', 'miscellaneous', 4999, 2503, 'triangles', 1.0, 0.4867091288019225, 0.37392244200541785, 1.173330204458413, 772, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[858, 'preprocessed/PRINCETON/train/miscellaneous/m359.ply', 'miscellaneous', 3822, 1973, 'triangles', 1.0, 0.7213542114660936, 0.8428322855384973, 1.4935588906855721, 773, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[859, 'preprocessed/PRINCETON/train/miscellaneous/m115.ply', 'miscellaneous', 4998, 2662, 'triangles', 0.9999999999999999, 0.8180129938746938, 0.3687523331205792, 1.3435488607898525, 774, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[860, 'preprocessed/PRINCETON/train/miscellaneous/m341.ply', 'miscellaneous', 5000, 2596, 'triangles', 1.0, 0.710225700764023, 0.7892426380304303, 1.4585350485027708, 775, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[862, 'preprocessed/PRINCETON/train/miscellaneous/m286.ply', 'miscellaneous', 5000, 2488, 'triangles', 1.0, 0.7425171744598332, 0.7000928992216819, 1.42879733409201, 776, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[863, 'preprocessed/PRINCETON/train/miscellaneous/m1672.ply', 'miscellaneous', 3504, 1859, 'triangles', 0.9999999999999998, 0.5382124989113982, 0.09684669599359304, 1.1397596134752832, 777, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[864, 'preprocessed/PRINCETON/train/miscellaneous/m1781.ply', 'miscellaneous', 5000, 3213, 'triangles', 1.0, 0.3855521387807602, 0.236835129386332, 1.097607092829606, 778, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[865, 'preprocessed/PRINCETON/train/miscellaneous/m1677.ply', 'miscellaneous', 2244, 1132, 'triangles', 1.0, 0.311354129481316, 0.09677522656233478, 1.0518112180525834, 779, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[866, 'preprocessed/PRINCETON/train/miscellaneous/m575.ply', 'miscellaneous', 4636, 2781, 'triangles', 0.9999999999999999, 0.5805028710005911, 0.23208697479126306, 1.1793421671032072, 780, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[867, 'preprocessed/PRINCETON/train/miscellaneous/m1787.ply', 'miscellaneous', 5000, 5536, 'triangles', 1.0, 0.10191321553933456, 0.04478750601410981, 1.006177034222373, 781, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[868, 'preprocessed/LabeledDB_new/train/Bust/315.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.6197997880565396, 0.640556638683145, 1.3395762705557233, 782, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[869, 'preprocessed/LabeledDB_new/train/Bust/313.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.7795011466042514, 0.6108691567290109, 1.4074029857152341, 783, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[870, 'preprocessed/LabeledDB_new/train/Bust/304.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.5325777025393763, 0.39650387381939767, 1.2003559185491233, 784, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[871, 'preprocessed/LabeledDB_new/train/Bust/309.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.6684089292938789, 0.7466951134015172, 1.415741533309486, 785, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[872, 'preprocessed/LabeledDB_new/train/Bust/310.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.978441931618279, 0.6931033328930286, 1.561326629381672, 786, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[873, 'preprocessed/LabeledDB_new/train/Bust/305.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.8019734152914533, 0.6737586154874937, 1.4481408877515551, 787, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[874, 'preprocessed/LabeledDB_new/train/Bust/303.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.7277131400592873, 0.4451097464559907, 1.3144158781013962, 788, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[875, 'preprocessed/LabeledDB_new/train/Bust/301.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.5329779618563851, 0.4449176993723293, 1.2173813153812378, 789, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[877, 'preprocessed/LabeledDB_new/train/Bust/314.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.9217638378239074, 0.5157993707670941, 1.4545437647604793, 790, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[878, 'preprocessed/LabeledDB_new/train/Bust/319.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.650278911236966, 0.5101310788293618, 1.2973420443303079, 791, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[879, 'preprocessed/LabeledDB_new/train/Bust/318.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.6027800632374523, 0.5275047709997184, 1.2812513758291197, 792, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[880, 'preprocessed/LabeledDB_new/train/Bust/307.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.7746203909918206, 0.72122587186326, 1.4560918612454505, 793, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[881, 'preprocessed/LabeledDB_new/train/Bust/308.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.8536511885666453, 0.813910320609403, 1.5463409590823582, 794, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[882, 'preprocessed/LabeledDB_new/train/Bust/312.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.942151757856313, 0.5667770325438066, 1.4862321956716265, 795, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[883, 'preprocessed/LabeledDB_new/train/Bust/316.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.6212480446598783, 0.6330571278308895, 1.3366788919150394, 796, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[884, 'preprocessed/LabeledDB_new/train/Bust/320.ply', 'Bust', 5000, 2502, 'triangles', 0.939388358798427, 1.0, 0.6897117075986321, 1.5356277961291998, 797, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[885, 'preprocessed/LabeledDB_new/train/Bust/317.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.7288737905953282, 0.5940090479295953, 1.3726265885662519, 798, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[886, 'preprocessed/LabeledDB_new/train/Bust/302.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.7809769190031605, 0.5116139847517088, 1.3680913044856293, 799, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[887, 'preprocessed/LabeledDB_new/train/Bust/306.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.7671247221652125, 0.5401200541442003, 1.3712075015276821, 800, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[888, 'preprocessed/LabeledDB_new/train/Hand/187.ply', 'Hand', 5000, 2500, 'triangles', 1.0, 0.5191063343644241, 0.2370394925368622, 1.1513727056863048, 801, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[890, 'preprocessed/LabeledDB_new/train/Hand/196.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.6667058562455066, 0.3946119781868609, 1.2649961707770507, 802, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[891, 'preprocessed/LabeledDB_new/train/Hand/193.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.47777767721450853, 0.3907682087111175, 1.1751473532216232, 803, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[892, 'preprocessed/LabeledDB_new/train/Hand/199.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.42832422572202244, 0.3038475989553383, 1.1295065319560105, 804, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[893, 'preprocessed/LabeledDB_new/train/Hand/184.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.5393622788231173, 0.3351811316864449, 1.1845919376966365, 805, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[894, 'preprocessed/LabeledDB_new/train/Hand/189.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.8354171406203499, 0.6815654849225239, 1.4705282415104977, 806, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[895, 'preprocessed/LabeledDB_new/train/Hand/186.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.5954451073606358, 0.2798522954202165, 1.1970263919946307, 807, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[896, 'preprocessed/LabeledDB_new/train/Hand/191.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.6137779669326339, 0.5407142021636355, 1.2919346891826282, 808, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
